Country Name,Country Code,Year,"Net bilateral aid flows from DAC donors, United States (current US$)","Net bilateral aid flows from DAC donors, United Kingdom (current US$)","Net bilateral aid flows from DAC donors, Germany (current US$)","Net bilateral aid flows from DAC donors, European Union institutions (current US$)","Net bilateral aid flows from DAC donors, Total (current US$)",Region,Income group
Madagascar,MDG,2014,64230003.3569336,-330000.013113022,18180000.3051758,145289993.286133,336259998.261929,Sub-Saharan Africa,Low income
Madagascar,MDG,2015,152070007.324219,2039999.96185303,19979999.5422363,82470001.2207031,399430007.692427,Sub-Saharan Africa,Low income
Madagascar,MDG,2016,116180000.305176,870000.004768372,51299999.2370605,75349998.4741211,338879998.27601,Sub-Saharan Africa,Low income
Madagascar,MDG,2017,89360000.6103516,2789999.96185303,41509998.3215332,74190002.4414063,324119999.19638,Sub-Saharan Africa,Low income
Madagascar,MDG,2018,97849998.4741211,3150000.09536743,52000000.0,84750000.0,380829997.703433,Sub-Saharan Africa,Low income
Madagascar,MDG,2019,106050003.051758,4059999.94277954,35069999.6948242,74269996.6430664,354659997.262061,Sub-Saharan Africa,Low income
Madagascar,MDG,2020,,,,,,Sub-Saharan Africa,Low income
Malawi,MWI,2000,59319999.6948242,96889999.3896484,25450000.7629395,48930000.3051758,319209999.94874,Sub-Saharan Africa,Low income
Malawi,MWI,2001,30549999.2370605,63939998.626709,19819999.6948242,65019996.6430664,260049994.450062,Sub-Saharan Africa,Low income
Malawi,MWI,2002,61150001.5258789,50189998.626709,24030000.6866455,52139999.3896484,278680001.106113,Sub-Saharan Africa,Low income
Malawi,MWI,2003,59509998.3215332,106349998.474121,29399999.6185303,79889999.3896484,390809995.641932,Sub-Saharan Africa,Low income
Malawi,MWI,2004,56750000.0,119500000.0,24629999.1607666,64440002.4414063,375020001.349971,Sub-Saharan Africa,Low income
Malawi,MWI,2005,56340000.1525879,101959999.084473,25329999.9237061,72610000.6103516,400310002.045706,Sub-Saharan Africa,Low income
Malawi,MWI,2006,64019996.6430664,170940002.441406,23829999.9237061,78660003.6621094,480579999.202862,Sub-Saharan Africa,Low income
Malawi,MWI,2007,78980003.3569336,133720001.220703,24360000.6103516,75000000.0,480140008.511021,Sub-Saharan Africa,Low income
Malawi,MWI,2008,87720001.2207031,146850006.103516,29629999.1607666,139639999.389648,576870004.637167,Sub-Saharan Africa,Low income
Malawi,MWI,2009,111410003.662109,111699996.948242,30200000.7629395,84099998.4741211,522959999.917075,Sub-Saharan Africa,Low income
Malawi,MWI,2010,118129997.253418,148029998.779297,41930000.3051758,208330001.831055,720079997.142777,Sub-Saharan Africa,Low income
Malawi,MWI,2011,151619995.117188,104059997.558594,26309999.4659424,78309997.5585938,525859988.551588,Sub-Saharan Africa,Low income
Malawi,MWI,2012,179830001.831055,196910003.662109,46659999.8474121,123279998.779297,762890003.969893,Sub-Saharan Africa,Low income
Malawi,MWI,2013,200190002.441406,177139999.389648,27549999.2370605,104580001.831055,750670002.443716,Sub-Saharan Africa,Low income
Malawi,MWI,2014,181960006.713867,99559997.5585938,33979999.5422363,78419998.1689453,587460006.359964,Sub-Saharan Africa,Low income
Malawi,MWI,2015,248630004.882813,130729995.727539,41380001.0681152,73150001.5258789,653930004.989729,Sub-Saharan Africa,Low income
Malawi,MWI,2016,370220001.220703,138639999.389648,50180000.3051758,82169998.1689453,783139999.531209,Sub-Saharan Africa,Low income
Malawi,MWI,2017,446899993.896484,115330001.831055,67379997.253418,106160003.662109,895289995.085448,Sub-Saharan Africa,Low income
Malawi,MWI,2018,442079986.572266,112160003.662109,56950000.7629395,84660003.6621094,840709991.876036,Sub-Saharan Africa,Low income
Malawi,MWI,2019,262730010.986328,103860000.610352,66110000.6103516,128119995.117188,729940006.969497,Sub-Saharan Africa,Low income
Malawi,MWI,2020,,,,,,Sub-Saharan Africa,Low income
Malaysia,MYS,2000,150000.005960464,180000.007152557,5449999.80926514,200000.002980232,43740000.2945214,East Asia & Pacific,Upper middle income
Malaysia,MYS,2001,699999.988079071,50000.0007450581,4110000.1335144,360000.014305115,25389999.4567036,East Asia & Pacific,Upper middle income
Malaysia,MYS,2002,1100000.02384186,-109999.999403954,4480000.01907349,379999.995231628,85970000.9953231,East Asia & Pacific,Upper middle income
Malaysia,MYS,2003,2579999.92370605,-330000.013113022,6280000.20980835,140000.000596046,103980001.211166,East Asia & Pacific,Upper middle income
Malaysia,MYS,2004,1100000.02384186,7369999.88555908,7260000.22888184,19999.9995529652,294159999.467432,East Asia & Pacific,Upper middle income
Malaysia,MYS,2005,1179999.94754791,1309999.94277954,7909999.84741211,1549999.95231628,20029999.9378622,East Asia & Pacific,Upper middle income
Malaysia,MYS,2006,3150000.09536743,9939999.5803833,7989999.77111816,1360000.01430511,232479996.174574,East Asia & Pacific,Upper middle income
Malaysia,MYS,2007,2279999.97138977,-20159999.8474121,9569999.69482422,379999.995231628,192780000.690371,East Asia & Pacific,Upper middle income
Malaysia,MYS,2008,5570000.17166138,18920000.0762939,10829999.9237061,310000.002384186,149990001.643077,East Asia & Pacific,Upper middle income
Malaysia,MYS,2009,16260000.2288818,4179999.82833862,10979999.5422363,50000.0007450581,132969998.594373,East Asia & Pacific,Upper middle income
Malaysia,MYS,2010,18540000.9155273,-750000.0,11220000.2670288,1210000.03814697,-13609998.7048656,East Asia & Pacific,Upper middle income
Malaysia,MYS,2011,10359999.6566772,7159999.84741211,10800000.1907349,1500000.0,25659999.6928126,East Asia & Pacific,Upper middle income
Malaysia,MYS,2012,6219999.79019165,10279999.7329712,9119999.88555908,750000.0,9100000.08344656,East Asia & Pacific,Upper middle income
Malaysia,MYS,2013,5349999.90463257,5949999.80926514,9130000.11444092,2809999.94277954,-130170006.781816,East Asia & Pacific,Upper middle income
Malaysia,MYS,2014,4639999.8664856,-3029999.97138977,10279999.7329712,2960000.03814697,-6960000.39763743,East Asia & Pacific,Upper middle income
Malaysia,MYS,2015,4539999.96185303,8560000.4196167,9550000.19073486,1899999.97615814,-14590001.4918298,East Asia & Pacific,Upper middle income
Malaysia,MYS,2016,4570000.17166138,5750000.0,11359999.6566772,910000.026226044,-62969997.4227698,East Asia & Pacific,Upper middle income
Malaysia,MYS,2017,3650000.09536743,16899999.6185303,12989999.7711182,1379999.99523163,-46159997.6681173,East Asia & Pacific,Upper middle income
Malaysia,MYS,2018,5150000.09536743,12689999.5803833,15189999.5803833,2200000.04768372,-50530001.1727959,East Asia & Pacific,Upper middle income
Malaysia,MYS,2019,10020000.4577637,14479999.5422363,14689999.5803833,2750000.0,-19059998.454526,East Asia & Pacific,Upper middle income
Malaysia,MYS,2020,,,,,,East Asia & Pacific,Upper middle income
Maldives,MDV,2000,-90000.0035762787,490000.009536743,150000.005960464,180000.007152557,13440000.4521012,South Asia,Upper middle income
Maldives,MDV,2001,-39999.9991059303,340000.003576279,150000.005960464,50000.0007450581,15280000.3606826,South Asia,Upper middle income
Maldives,MDV,2002,-90000.0035762787,389999.985694885,29999.9993294477,,12899999.840185,South Asia,Upper middle income
Maldives,MDV,2003,-90000.0035762787,340000.003576279,9999.99977648258,,8769999.80583786,South Asia,Upper middle income
Maldives,MDV,2004,-90000.0035762787,370000.004768372,9999.99977648258,,8899999.90910292,South Asia,Upper middle income
Maldives,MDV,2005,1090000.0333786,1840000.0333786,620000.004768372,1500000.0,44299999.4605779,South Asia,Upper middle income
Maldives,MDV,2006,370000.004768372,,,9789999.96185303,25859999.8168647,South Asia,Upper middle income
Maldives,MDV,2007,-79999.9982118607,90000.0035762787,19999.9995529652,7329999.92370605,25439999.8206645,South Asia,Upper middle income
Maldives,MDV,2008,-39999.9991059303,100000.001490116,59999.9986588955,1149999.97615814,21819999.7041374,South Asia,Upper middle income
Maldives,MDV,2009,-50000.0007450581,379999.995231628,50000.0007450581,3769999.98092651,22269999.8728931,South Asia,Upper middle income
Maldives,MDV,2010,860000.014305115,259999.990463257,140000.000596046,5619999.88555908,62189998.5894561,South Asia,Upper middle income
Maldives,MDV,2011,,270000.010728836,280000.001192093,50000.0007450581,21160000.6259978,South Asia,Upper middle income
Maldives,MDV,2012,430000.007152557,349999.994039536,740000.009536743,4710000.03814697,22570000.1642108,South Asia,Upper middle income
Maldives,MDV,2013,9999.99977648258,239999.994635582,910000.026226044,170000.001788139,14269999.9511242,South Asia,Upper middle income
Maldives,MDV,2014,449999.988079071,-90000.0035762787,1840000.0333786,1080000.04291534,17479999.7676164,South Asia,Upper middle income
Maldives,MDV,2015,79999.9982118607,280000.001192093,810000.002384186,1179999.94754791,17519999.7611344,South Asia,Upper middle income
Maldives,MDV,2016,1370000.00476837,189999.997615814,29999.9993294477,1059999.94277954,14769999.8877943,South Asia,Upper middle income
Maldives,MDV,2017,79999.9982118607,300000.011920929,39999.9991059303,1840000.0333786,9559999.80866909,South Asia,Upper middle income
Maldives,MDV,2018,-39999.9991059303,379999.995231628,39999.9991059303,629999.995231628,5170000.03904104,South Asia,Upper middle income
Maldives,MDV,2019,1240000.00953674,810000.002384186,340000.003576279,209999.993443489,17039999.8743088,South Asia,Upper middle income
Maldives,MDV,2020,,,,,,South Asia,Upper middle income
Mali,MLI,2000,56439998.626709,1000000.0,31639999.3896484,9560000.4196167,309329997.433349,Sub-Saharan Africa,Low income
Mali,MLI,2001,24760000.2288818,1139999.98569489,19290000.9155273,28790000.9155273,237440002.828836,Sub-Saharan Africa,Low income
Mali,MLI,2002,49229999.5422363,6840000.15258789,27950000.7629395,51830001.8310547,308590000.452474,Sub-Saharan Africa,Low income
Mali,MLI,2003,56020000.4577637,209999.993443489,23530000.6866455,107919998.168945,379849999.126047,Sub-Saharan Africa,Low income
Mali,MLI,2004,45500000.0,370000.004768372,26360000.6103516,116800003.051758,444409999.506548,Sub-Saharan Africa,Low income
Mali,MLI,2005,56849998.4741211,1309999.94277954,29040000.9155273,130449996.948242,501309999.339282,Sub-Saharan Africa,Low income
Mali,MLI,2006,65000000.0,4119999.88555908,40150001.5258789,126660003.662109,525460010.288283,Sub-Saharan Africa,Low income
Mali,MLI,2007,54000000.0,-439999.997615814,40639999.3896484,178660003.662109,736610008.047893,Sub-Saharan Africa,Low income
Mali,MLI,2008,53270000.4577637,,39389999.3896484,149339996.337891,681390001.265332,Sub-Saharan Africa,Low income
Mali,MLI,2009,111250000.0,29999.9993294477,46909999.8474121,101720001.220703,676790002.517402,Sub-Saharan Africa,Low income
Mali,MLI,2010,198210006.713867,50000.0007450581,60319999.6948242,98519996.6430664,783479999.201372,Sub-Saharan Africa,Low income
Mali,MLI,2011,260540008.544922,9999.99977648258,36490001.6784668,140419998.168945,917640004.271641,Sub-Saharan Africa,Low income
Mali,MLI,2012,342269989.013672,649999.976158142,52279998.7792969,85709999.0844727,818099983.343855,Sub-Saharan Africa,Low income
Mali,MLI,2013,158460006.713867,1610000.01430511,68080001.8310547,296720001.220703,1019630008.42556,Sub-Saharan Africa,Low income
Mali,MLI,2014,155289993.286133,3460000.03814697,74660003.6621094,308799987.792969,987109991.097823,Sub-Saharan Africa,Low income
Mali,MLI,2015,162429992.675781,-9479999.54223633,43450000.7629395,150800003.051758,807429992.891848,Sub-Saharan Africa,Low income
Mali,MLI,2016,208309997.558594,3390000.10490417,68639999.3896484,247179992.675781,914110000.077635,Sub-Saharan Africa,Low income
Mali,MLI,2017,218720001.220703,3450000.04768372,72529998.7792969,210440002.441406,928830005.580559,Sub-Saharan Africa,Low income
Mali,MLI,2018,214429992.675781,8359999.65667725,126269996.643066,235000000.0,1030619991.01378,Sub-Saharan Africa,Low income
Mali,MLI,2019,222190002.441406,6630000.11444092,107480003.356934,206149993.896484,997130002.953112,Sub-Saharan Africa,Low income
Mali,MLI,2020,,,,,,Sub-Saharan Africa,Low income
Malta,MLT,2000,-159999.996423721,170000.001788139,-589999.973773956,620000.004768372,21849999.9400229,Middle East & North Africa,High income
Malta,MLT,2001,-159999.996423721,170000.001788139,-569999.992847443,2759999.99046326,2769999.99955297,Middle East & North Africa,High income
Malta,MLT,2002,-170000.001788139,90000.0035762787,-620000.004768372,10920000.0762939,11150000.0786036,Middle East & North Africa,High income
Malta,MLT,2003,310000.002384186,,-740000.009536743,9350000.38146973,9840000.35375357,Middle East & North Africa,High income
Malta,MLT,2004,250000.0,,-779999.971389771,6510000.22888184,6810000.23521483,Middle East & North Africa,High income
Malta,MLT,2005,,,,,,Middle East & North Africa,High income
Malta,MLT,2006,,,,,,Middle East & North Africa,High income
Malta,MLT,2007,,,,,,Middle East & North Africa,High income
Malta,MLT,2008,,,,,,Middle East & North Africa,High income
Malta,MLT,2009,,,,,,Middle East & North Africa,High income
Malta,MLT,2010,,,,,,Middle East & North Africa,High income
Malta,MLT,2011,,,,,,Middle East & North Africa,High income
Malta,MLT,2012,,,,,,Middle East & North Africa,High income
Malta,MLT,2013,,,,,,Middle East & North Africa,High income
Malta,MLT,2014,,,,,,Middle East & North Africa,High income
Malta,MLT,2015,,,,,,Middle East & North Africa,High income
Malta,MLT,2016,,,,,,Middle East & North Africa,High income
Malta,MLT,2017,,,,,,Middle East & North Africa,High income
Malta,MLT,2018,,,,,,Middle East & North Africa,High income
Malta,MLT,2019,,,,,,Middle East & North Africa,High income
Malta,MLT,2020,,,,,,Middle East & North Africa,High income
Marshall Islands,MHL,2000,43349998.4741211,,,,47109998.382628,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,2001,62479999.5422363,,9999.99977648258,,67379999.589175,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,2002,49470001.2207031,,9999.99977648258,,55410001.4064461,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,2003,47220001.2207031,,,,51490001.3059377,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,2004,42590000.1525879,,9999.99977648258,,49480000.3506243,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,2005,44409999.8474121,,,,55830000.0596791,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,2006,51000000.0,,,39999.9991059303,55069999.884814,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,2007,48130001.0681152,,,1409999.9666214,52880000.9582191,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,2008,47259998.3215332,,,1710000.03814697,52229998.3929843,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,2009,49090000.1525879,,140000.000596046,1399999.97615814,60780000.3122538,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,2010,9689999.5803833,,,550000.011920929,24589999.7148663,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,2011,75180000.3051758,9999.99977648258,,90000.0035762787,84329999.9833107,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,2012,67629997.253418,9999.99977648258,,119999.997317791,85959996.6015667,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,2013,70569999.6948242,0.0,,300000.011920929,87229999.4155765,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,2014,47409999.8474121,,,769999.980926514,57409999.9535829,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,2015,45860000.6103516,,59999.9986588955,,55090000.5139411,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,2016,6900000.09536743,,19999.9995529652,239999.994635582,13130000.0138581,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,2017,56529998.7792969,310000.002384186,370000.004768372,,72049998.7490475,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,2018,42130001.0681152,79999.9982118607,1320000.05245209,1769999.98092651,51090001.2850761,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,2019,42080001.8310547,109999.999403954,819999.992847443,3559999.94277954,60190001.5547872,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,2020,,,,,,East Asia & Pacific,Upper middle income
Mauritania,MRT,2000,4150000.09536743,990000.009536743,7610000.1335144,63799999.2370605,146340000.730008,Sub-Saharan Africa,Lower middle income
Mauritania,MRT,2001,6230000.01907349,1029999.97138977,9699999.80926514,115080001.831055,196490001.307801,Sub-Saharan Africa,Lower middle income
Mauritania,MRT,2002,5500000.0,19370000.8392334,25639999.3896484,121349998.474121,268160000.517964,Sub-Saharan Africa,Lower middle income
Mauritania,MRT,2003,27719999.3133545,1629999.99523163,10329999.9237061,47680000.3051758,183879998.967052,Sub-Saharan Africa,Lower middle income
Mauritania,MRT,2004,11010000.2288818,509999.990463257,11289999.961853,48080001.8310547,131830003.090203,Sub-Saharan Africa,Lower middle income
Mauritania,MRT,2005,20020000.4577637,,12479999.5422363,14800000.1907349,120159999.2048,Sub-Saharan Africa,Lower middle income
Mauritania,MRT,2006,12180000.3051758,980000.019073486,13779999.7329712,26190000.5340576,119960001.014173,Sub-Saharan Africa,Lower middle income
Mauritania,MRT,2007,10220000.2670288,70000.0002980232,12880000.1144409,80589996.3378906,213949995.845556,Sub-Saharan Africa,Lower middle income
Mauritania,MRT,2008,25639999.3896484,,17370000.8392334,45270000.4577637,184399998.448789,Sub-Saharan Africa,Lower middle income
Mauritania,MRT,2009,10159999.8474121,779999.971389771,11609999.6566772,35680000.3051758,157890002.636239,Sub-Saharan Africa,Lower middle income
Mauritania,MRT,2010,7429999.82833862,,7679999.82833862,25270000.4577637,126979998.56621,Sub-Saharan Africa,Lower middle income
Mauritania,MRT,2011,9960000.03814697,1450000.04768372,9300000.19073486,83370002.746582,212640004.277229,Sub-Saharan Africa,Lower middle income
